"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Generation of Electricity by Sector","31-Mar-2013","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","5408.484095","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","1611.816965","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","0","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","34.192377","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2065.95621","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1494.865648","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","68.86","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","22.62996","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","109.682935","GWh","Normal","","100","Electricity Generation by Mixed"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_011000","......10 Electricity Generation by Wind",".48","GWh","Normal","","110","Electricity Generation by Wind"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_012000","......11 Electricity Generation by bagasse","","GWh","Missing value","","120","Electricity Generation by bagasse"
"Generation of Electricity by Sector","28-Feb-2013","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","6170.577834","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","1101.566145","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","0","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","163.204758","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2998.941491","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1672.622671","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","84.729","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","26.222159","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","122.93961","GWh","Normal","","100","Electricity Generation by Mixed"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_011000","......10 Electricity Generation by Wind",".352","GWh","Normal","","110","Electricity Generation by Wind"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_012000","......11 Electricity Generation by bagasse","","GWh","Missing value","","120","Electricity Generation by bagasse"
"Generation of Electricity by Sector","31-Jan-2013","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","6438.398008","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","1655.771188","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","2.515","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","171.519675","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2677.246223","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1512.060795","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","287.747","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","24.099029","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","107.103098","GWh","Normal","","100","Electricity Generation by Mixed"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_011000","......10 Electricity Generation by Wind",".336","GWh","Normal","","110","Electricity Generation by Wind"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_012000","......11 Electricity Generation by bagasse","","GWh","Missing value","","120","Electricity Generation by bagasse"
"Generation of Electricity by Sector","31-Dec-2012","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","6907.884537","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","2614.023368","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","6.589","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","177.45414","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2092.353485","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1472.595494","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","432.873","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","28.690623","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","83.137427","GWh","Normal","","100","Electricity Generation by Mixed"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_011000","......10 Electricity Generation by Wind",".168","GWh","Normal","","110","Electricity Generation by Wind"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_012000","......11 Electricity Generation by bagasse","","GWh","Missing value","","120","Electricity Generation by bagasse"
"Generation of Electricity by Sector","30-Nov-2012","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","7906.628593","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","3098.300582","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","6.394","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","110.602603","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2401.436967","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1732.835344","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","436.725","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","32.555799","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","87.602298","GWh","Normal","","100","Electricity Generation by Mixed"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_011000","......10 Electricity Generation by Wind",".176","GWh","Normal","","110","Electricity Generation by Wind"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_012000","......11 Electricity Generation by bagasse","","GWh","Missing value","","120","Electricity Generation by bagasse"
"Generation of Electricity by Sector","31-Oct-2012","TS_GP_RLS_ELECGEN_M.E_013000","......12 Electricity Generation by Solar","","GWh","Missing value","","130","Electricity Generation by Solar"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_001000",". Total Electricity Generation by all Sources","8337.67393","GWh","Normal","","10","Total Electricity Generation by all sources"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_002000","......1 Electricity Generation by Hydel","3623.535999","GWh","Normal","","20","Electricity Generation by Hydel"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_003000","......2 Electricity Generation by Coal","0","GWh","Normal","","30","Electricity Generation by Coal"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_004000","......3 Electricity Generation by High Speed Diesel (HSD)","127.282131","GWh","Normal","","40","Electricity Generation by High Speed Diesel (HSD)"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_005000","......4 Electricity Generation by Residual Fuel Oil (RFO)","2398.782716","GWh","Normal","","50","Electricity Generation by Residual Fuel Oil (RFO)"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_006000","......5 Electricity Generation by Gas","1644.067572","GWh","Normal","","60","Electricity Generation by Gas"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_007000","......6 Electricity Generation by Regasification Liquefied Natural Gas(RLNG)","","GWh","Missing value","","70","Electricity Generation by Regasification Liquefied Natural Gas(RLNG)"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_008000","......7 Electricity Generation by Nuclear","428.043","GWh","Normal","","80","Electricity Generation by Nuclear"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_009000","......8 Electricity imported from Iran","32.860724","GWh","Normal","","90","Electricity Imported from Iran"
"Generation of Electricity by Sector","30-Sep-2012","TS_GP_RLS_ELECGEN_M.E_010000","......9 Electricity Generation by Mixed","82.765788","GWh","Normal","","100","Electricity Generation by Mixed"
